"Id Empenho";"Código Empenho";"Código Empenho Resumido";"Data Emissão";"Código Tipo Documento";"Tipo Documento";"Tipo Empenho";"Espécie Empenho";"Código Órgão Superior";"Órgão Superior";"Código Órgão";"Órgão";"Código Unidade Gestora";"Unidade Gestora";"Código Gestão";"Gestão";"Código Favorecido";"Favorecido";"Observação";"Código Esfera Orçamentária";"Esfera Orçamentária";"Código Tipo Crédito";"Tipo Crédito";"Código Grupo Fonte Recurso";"Grupo Fonte Recurso";"Código Fonte Recurso";"Fonte Recurso";"Código Unidade Orçamentária";"Unidade Orçamentária";"Código Função";"Função";"Código SubFunção";"SubFunção";"Código Programa";"Programa";"Código Ação";"Ação";"Linguagem Cidadã";"Código Subtítulo (Localizador)";"Subtítulo (Localizador)";"Código Plano Orçamentário";"Plano Orçamentário";"Código Programa Governo";"Nome Programa Governo";"Autor Emenda";"Código Categoria de Despesa";"Categoria de Despesa";"Código Grupo de Despesa";"Grupo de Despesa";"Código Modalidade de Aplicação";"Modalidade de Aplicação";"Código Elemento de Despesa";"Elemento de Despesa";"Processo";"Modalidade de Licitação";"Inciso";"Amparo";"Referência de Dispensa ou Inexigibilidade";"Código Convênio";"Contrato de Repasse / Termo de Parceria / Outros";"Valor Original do Empenho";"Valor do Empenho Convertido pra R$";"Valor Utilizado na Conversão"
"562244607";"155021264432024NE000019";"2024NE000019";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155021";"HOSPITAL DAS CLINICAS DA UFMG";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"21551379002141";"BECTON DICKINSON INDUSTRIAS CIRURGICAS LTDA";"23537.035629/2023-12?NOTA DE COMPRA NO.: 6304/23 ?UNIDADE ADMINISTRATIVA: LC - MICROBIOLOGIA";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"36901";"FUNDO NACIONAL DE SAUDE";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"5118";"ATENCAO ESPECIALIZADA A SAUDE";"8585";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"85850031";"ATENCAO A SAUDE DA POPULACAO PARA PRO - NO ESTADO DE MINAS G";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"23537.008919/2022-11";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"30000,00";"30000,00";"1,0000"
"562240977";"155021264432024NE000018";"2024NE000018";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155021";"HOSPITAL DAS CLINICAS DA UFMG";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"21551379002141";"BECTON DICKINSON INDUSTRIAS CIRURGICAS LTDA";"23537.035626/2023-89?NOTA DE COMPRA NO.: 6303/23?UNIDADE ADMINISTRATIVA: LC - MICROBIOLOGIA";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"36901";"FUNDO NACIONAL DE SAUDE";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"5118";"ATENCAO ESPECIALIZADA A SAUDE";"8585";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"85850031";"ATENCAO A SAUDE DA POPULACAO PARA PRO - NO ESTADO DE MINAS G";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"23537.008919/2022-11";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"7505,00";"7505,00";"1,0000"
"562250586";"155021264432024NE000017";"2024NE000017";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155021";"HOSPITAL DAS CLINICAS DA UFMG";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"08862233000105";"SMT IMPORTADORA E DISTRIBUIDORA DE PRODUTOS HOSPITALARE";"23537.001265/2024-58?ESTIMATIVO CONFORME DOCUMENTO SEI: 35799470 ?UNIDADE ADMINISTRATIVA: ALMOXARIFADO B";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"36901";"FUNDO NACIONAL DE SAUDE";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"5118";"ATENCAO ESPECIALIZADA A SAUDE";"8585";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"85850031";"ATENCAO A SAUDE DA POPULACAO PARA PRO - NO ESTADO DE MINAS G";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"23537.036802/2023-08";"Dispensa de Licitação";"II";"LEI 13.303 / 2016";"-2";"-1";"NAO SE APLICA";"15750,00";"15750,00";"1,0000"
"562253879";"782700000012024NE000054";"2024NE000054";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"782700";"HOSPITAL NAVAL_DE SALVADOR";"00001";"TESOURO NACIONAL";"21937413000177";"FJFF - SERVICO DE RADIODIAGNOSTICO E IMAGENOLOGIA LTDA";"TJIL 01/2018. FATURA DE 03/07 VALOR R$ 3.168,38/ FATURA DE 03/08 VALOR R$ 2.839,74 (GLOSA R$ 1.033,05)/ FATURA DE 04/09 VALOR R$ 4.448,69 (GLOSA R$ 93,91)/ FATURA DE 02/10 VALOR R$ 4.091,34 (GLOSA R$ 19,10).";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52931";"FUNDO NAVAL";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0007";"ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"63067000209201856";"Inexigível";"SI";"LEI 8.666 / 1993";"-2";"-1";"NAO SE APLICA";"13402,09";"13402,09";"1,0000"
"562196877";"135143222112024NE000005";"2024NE000005";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"135143";"NUCLEO ESTOQUE REGULADOR/GO";"22211";"COMPANHIA NACIONAL DE ABASTECIMENTO";"10627382000131";"AGROBOM ARMAZENS GERAIS LTDA";"VALOR DESTINADO AO PAGAMENTO DE ARMAZENAGEM/SOBRETAXA DA 1ª E 2ª QUINZENA DE DEZEMBRO 2023 CONF NFS 321,322 E 323 CDA 48.C192.0001-3 SEI 21443.001611/2023-31";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"49202";"COMPANHIA NACIONAL DE ABASTECIMENTO";"20";"Agricultura";"605";"Abastecimento";"5636";"ABASTECIMENTO E SOBERANIA ALIMENTAR";"2130";"FORMACAO DE ESTOQUES PUBLICOS - AGF";"Formação de Estoques Públicos do programa de garantia de preços mínimos - PGPM( Aquisições do Governo Federal- AGF)";"21300001";"FORMACAO DE ESTOQUES PUBLICOS - AGF  - NACIONAL";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"62";"Aquisição de bens para revenda";"21443.001611/2023-31";"Dispensa de Licitação";"X";"LEI 14.133/2021";"-2";"-1";"NAO SE APLICA";"179464,73";"179464,73";"1,0000"
"562246457";"135143222112024NE000004";"2024NE000004";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"135143";"NUCLEO ESTOQUE REGULADOR/GO";"22211";"COMPANHIA NACIONAL DE ABASTECIMENTO";"02180451000264";"ARMAZENS GERAIS BOM JESUS LTDA";"VALOR DESTINADO AO PAGAMENTO DE ARMAZENAGEM/SOBRETAXA DA 1ª E 2ª QUINZENA DE DEZEMBRO 2023 CONF NFS 6573 E 6574 CDA 4884740019-5 SEI 21443.001720/2023-58";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"49202";"COMPANHIA NACIONAL DE ABASTECIMENTO";"20";"Agricultura";"605";"Abastecimento";"5636";"ABASTECIMENTO E SOBERANIA ALIMENTAR";"2130";"FORMACAO DE ESTOQUES PUBLICOS - AGF";"Formação de Estoques Públicos do programa de garantia de preços mínimos - PGPM( Aquisições do Governo Federal- AGF)";"21300001";"FORMACAO DE ESTOQUES PUBLICOS - AGF  - NACIONAL";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"62";"Aquisição de bens para revenda";"21443.001720/2023-58";"Dispensa de Licitação";"X";"LEI 14.133/2021";"-2";"-1";"NAO SE APLICA";"80598,97";"80598,97";"1,0000"
"562249354";"160410000012024NE000011";"2024NE000011";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160410";"4 BATALHAO LOGISTICO";"00001";"TESOURO NACIONAL";"***.378.683-**";"ATANILDO ARAUJO MOURA";"ATENDE INDENIZ. DE COMPLEMENTO DE AJ. CUSTO POR PROMOCAO DE GRADUACAO DO MILITAR. ADITAMENTO 3A BOL DGP 084-28 JUL 23. REFERENTE PLANEJAMENTO SIPEO Nº 10750. 2023NC401152, DGP, DE 10JAN24. AUTORIZACAO DE EMPENHO BI NR 7, DE 10/01/2024, DO 4º BLOG.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52121";"COMANDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"6112";"DEFESA NACIONAL";"212O";"MOVIMENTACAO DE MILITARES";"";"212O0001";"MOVIMENTACAO DE MILITARES       - NACIONAL";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"93";"Indenizações e Restituições";"64127008724202352";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"3729,60";"3729,60";"1,0000"
"562253601";"160410000012024NE000012";"2024NE000012";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160410";"4 BATALHAO LOGISTICO";"00001";"TESOURO NACIONAL";"***.525.920-**";"MARCIO ANDRE VIAN";"ATENDER ADITAMENTO 3B BOL DGP 093_18 AGO 23_PRACAS FAVORECIDO 1º SGT MARCIOANDRE VIAN 93852592020 REFERENTE PLANEJAMENTO SIPEO 12332. 2024NC401151, DGP, DE 10JAN24. AUTORIZACAO DO EMPENHO BI NR 157, DE 07JAN24.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52121";"COMANDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"6112";"DEFESA NACIONAL";"212O";"MOVIMENTACAO DE MILITARES";"";"212O0001";"MOVIMENTACAO DE MILITARES       - NACIONAL";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"93";"Indenizações e Restituições";"64127009275202360";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"4231,32";"4231,32";"1,0000"
"562246463";"135265222112024NE000025";"2024NE000025";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"135265";"CONAB SEDE SUREG PARANA";"22211";"COMPANHIA NACIONAL DE ABASTECIMENTO";"34028316000707";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS";"DESPESAS COM MALOTE E POSTAGENS NO AMBITO DA SUREG/PR - PROCESSO 21210.000222/2019-45 - CONTRATO Nº 9912318133";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"49202";"COMPANHIA NACIONAL DE ABASTECIMENTO";"21";"Organização agrária";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"21210.000222/2019-45";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"693,68";"693,68";"1,0000"
"562251226";"154040152572024NE000014";"2024NE000014";"12/01/2024";"NE";"Nota de Empenho";"Global";"Não se aplica";"26000";"Ministério da Educação";"26271";"Fundação Universidade de Brasília";"154040";"FUNDACAO UNIVERSIDADE DE BRASILIA - UNB";"15257";"FUNDACAO UNIVERSIDADE DE BRASILIA";"36979350000199";"BF DE ANDRADE HOSPITALAR LTDA";"C.CUSTO:HVET// AQUISICAO DE MEDICAMENTOS HVET/HVETINHO// REQ. 6358/2023?PROT:1101010501(80,44)// PREG. 12/2023// SEI N. 23106.141339/2023-87//";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26271";"FUNDACAO UNIVERSIDADE DE BRASILIA";"12";"Educação";"364";"Ensino superior";"5113";"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RK";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"";"20RK0053";"FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO DISTRITO FEDERAL";"0002";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"23106.141339/2023-87";"Pregão";"SI";"DECRETO 10.024/2019";"-2";"-1";"NAO SE APLICA";"80,44";"80,44";"1,0000"
"562250460";"154040152572024NE000015";"2024NE000015";"12/01/2024";"NE";"Nota de Empenho";"Global";"Não se aplica";"26000";"Ministério da Educação";"26271";"Fundação Universidade de Brasília";"154040";"FUNDACAO UNIVERSIDADE DE BRASILIA - UNB";"15257";"FUNDACAO UNIVERSIDADE DE BRASILIA";"38013991000110";"ARTECOR GRAFICA E EDITORA LTDA";"C.CUSTO:SECOM// SERVICOS GRAFICOS E IMPRESSAO DE EXEMPLARES REVISTA DARCY// ?PROT:110111(23550,00)// SEI N. 23106.146234/2023-14 // 2024ND000009?PGTO NF 88 (10754142) EMISSAO EM 17/11/2023";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"05";"TESTE";"26271";"FUNDACAO UNIVERSIDADE DE BRASILIA";"12";"Educação";"364";"Ensino superior";"5113";"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RK";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"";"20RK0053";"FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO DISTRITO FEDERAL";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"23106.146234/2023-14";"Pregão";"SI";"DECRETO 10.024/2019";"-2";"-1";"NAO SE APLICA";"23250,00";"23250,00";"1,0000"
"562249781";"154040152572024NE000016";"2024NE000016";"12/01/2024";"NE";"Nota de Empenho";"Global";"Não se aplica";"26000";"Ministério da Educação";"26271";"Fundação Universidade de Brasília";"154040";"FUNDACAO UNIVERSIDADE DE BRASILIA - UNB";"15257";"FUNDACAO UNIVERSIDADE DE BRASILIA";"38013991000110";"ARTECOR GRAFICA E EDITORA LTDA";"C.CUSTO:SECOM// SERVICOS GRAFICOS E IMPRESSAO DE EXEMPLARES REVISTA DARCY// ?PROT:110111(3000,00)// SEI N. 23106.146234/2023-14 // 2024ND000031?PGTO NF 88 (10754142) EMISSAO EM 17/11/2023";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26271";"FUNDACAO UNIVERSIDADE DE BRASILIA";"12";"Educação";"364";"Ensino superior";"5113";"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RK";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"";"20RK0053";"FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO DISTRITO FEDERAL";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"23106.146234/2023-14";"Pregão";"SI";"DECRETO 10.024/2019";"-2";"-1";"NAO SE APLICA";"300,00";"300,00";"1,0000"
"562179410";"158143264282024NE000003";"2024NE000003";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"26000";"Ministério da Educação";"26428";"Instituto Federal de Brasília";"158143";"IFB - REITORIA - BRASILIA-DF";"26428";"INST.FED.DE EDUC.,CIENC.E TEC.DE BRASILIA";"***.801.706-**";"KARITA APARECIDA DE PAULA BORGES";"Dado referente à Folha de Pagamento";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26428";"INST.FED.DE EDUC.,CIENC.E TEC.DE BRASILIA";"12";"Educação";"363";"Ensino profissional";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP";"ATIVOS CIVIS DA UNIAO";"";"20TP0053";"ATIVOS CIVIS DA UNIAO         - NO DISTRITO FEDERAL";"0000";"ATIVOS CIVIS DA UNIAO";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"90";"Aplicações Diretas";"04";"Contratação por Tempo Determinado";"23160.000581.2023-47";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"2166,28";"2166,28";"1,0000"
"562160118";"167171000012024NE000079";"2024NE000079";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"167171";"8º BATALHAO DE ENGENHARIA DE CONSTRUCAO";"00001";"TESOURO NACIONAL";"17587141000155";"L P SOBRAL PEREIRA & CIA LTDA.";"REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE000079 EMITIDO EM 04/01/2024 COMPRA: 16017107000102022 - UASG MINUTA: 160171.";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52921";"FUNDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0005";"ASSISTENCIA MEDICA E ODONTOLOGICA - PARTICIPACAO DO SERVIDOR";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"64046.006626/2019-02";"Inexigível";"SI";"LEI 8.666 / 1993";"-2";"-1";"NAO SE APLICA";"0,00";"0,00";"0,00"
"562252355";"167171000012024NE000163";"2024NE000163";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"167171";"8º BATALHAO DE ENGENHARIA DE CONSTRUCAO";"00001";"TESOURO NACIONAL";"17587141000155";"L P SOBRAL PEREIRA & CIA LTDA.";"50-SERV.MEDICO - HOSPITALAR, ODONT E LABORATORIAIS?MAPA400414S, DE 03JAN24 E 2024NC400414 DE 03JAN24. SERVIDOR CIVIL?07 - INEXBILIDADE E REQUISICAO Nº 03, DE 04JAN24.";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52921";"FUNDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0005";"ASSISTENCIA MEDICA E ODONTOLOGICA - PARTICIPACAO DO SERVIDOR";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"64046.006626/2019-02";"Inexigível";"SI";"LEI 8.666 / 1993";"-2";"-1";"NAO SE APLICA";"5528,72";"5528,72";"1,0000"
"562246205";"167171000012024NE000164";"2024NE000164";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"167171";"8º BATALHAO DE ENGENHARIA DE CONSTRUCAO";"00001";"TESOURO NACIONAL";"24899678000116";"RICHELMA BARBOSA: CENTRO DE FISIOTERAPIA NEUROFUNCIONA";"50-SERV.MEDICO - HOSPITALAR, ODONT E LABORATORIAIS?MAPA400414S, DE 03JAN24 E 2024NC400414 DE 03JAN24. SERVIDOR CIVIL?07 - INEXBILIDADE E REQUISICAO Nº 03, DE 04JAN24.";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52921";"FUNDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0005";"ASSISTENCIA MEDICA E ODONTOLOGICA - PARTICIPACAO DO SERVIDOR";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"64046.006626/2019-02";"Inexigível";"SI";"LEI 8.666 / 1993";"-2";"-1";"NAO SE APLICA";"659,20";"659,20";"1,0000"
"562186202";"167171000012024NE000162";"2024NE000162";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"167171";"8º BATALHAO DE ENGENHARIA DE CONSTRUCAO";"00001";"TESOURO NACIONAL";"24899678000116";"RICHELMA BARBOSA: CENTRO DE FISIOTERAPIA NEUROFUNCIONA";"REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE000162 EMITIDO EM 11/01/2024 COMPRA: 16017107000032023 - UASG MINUTA: 160171.";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52921";"FUNDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0005";"ASSISTENCIA MEDICA E ODONTOLOGICA - PARTICIPACAO DO SERVIDOR";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"64046.006626/2019-02";"Inexigível";"SI";"LEI 8.666 / 1993";"-2";"-1";"NAO SE APLICA";"0,00";"0,00";"0,00"
